year_film,year_ceremony,ceremony,category,name,film,winner
1935,1936,8,MUSIC (Song),Top Hat,Top Hat,False
1935,1936,8,MUSIC (Song),Roberta,Roberta,False
1935,1936,8,MUSIC (Song),Gold Diggers of 1935,Gold Diggers of 1935,True
1935,1936,8,OUTSTANDING PRODUCTION,Alice Adams,Alice Adams,False
1935,1936,8,OUTSTANDING PRODUCTION,Broadway Melody of 1936,Broadway Melody of 1936,False
1935,1936,8,OUTSTANDING PRODUCTION,Captain Blood,Captain Blood,False
1935,1936,8,OUTSTANDING PRODUCTION,David Copperfield,David Copperfield,False
1935,1936,8,OUTSTANDING PRODUCTION,The Informer,The Informer,False
1935,1936,8,OUTSTANDING PRODUCTION,Les Miserables,Les Miserables,False
1935,1936,8,OUTSTANDING PRODUCTION,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,False
1935,1936,8,OUTSTANDING PRODUCTION,A Midsummer Night's Dream,A Midsummer Night's Dream,False
1935,1936,8,OUTSTANDING PRODUCTION,Mutiny on the Bounty,Mutiny on the Bounty,True
1935,1936,8,OUTSTANDING PRODUCTION,Naughty Marietta,Naughty Marietta,False
1935,1936,8,OUTSTANDING PRODUCTION,Ruggles of Red Gap,Ruggles of Red Gap,False
1935,1936,8,OUTSTANDING PRODUCTION,Top Hat,Top Hat,False
1935,1936,8,SHORT SUBJECT (Cartoon),The Calico Dragon,The Calico Dragon,False
1935,1936,8,SHORT SUBJECT (Cartoon),Three Orphan Kittens,Three Orphan Kittens,True
1935,1936,8,SHORT SUBJECT (Cartoon),Who Killed Cock Robin?,Who Killed Cock Robin?,False
1935,1936,8,SHORT SUBJECT (Comedy),How to Sleep,How to Sleep,True
1935,1936,8,SHORT SUBJECT (Comedy),"Oh, My Nerves","Oh, My Nerves",False
1935,1936,8,SHORT SUBJECT (Comedy),Tit for Tat,Tit for Tat,False
1935,1936,8,SHORT SUBJECT (Novelty),Audioscopiks,Audioscopiks,False
1935,1936,8,SHORT SUBJECT (Novelty),Camera Thrills,Camera Thrills,False
1935,1936,8,SHORT SUBJECT (Novelty),Wings over Mt. Everest,Wings over Mt. Everest,True
1935,1936,8,SOUND RECORDING,Bride of Frankenstein,Bride of Frankenstein,False
1935,1936,8,SOUND RECORDING,Captain Blood,Captain Blood,False
1935,1936,8,SOUND RECORDING,The Dark Angel,The Dark Angel,False
1935,1936,8,SOUND RECORDING,I Dream Too Much,I Dream Too Much,False
1935,1936,8,SOUND RECORDING,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,False
1935,1936,8,SOUND RECORDING,Love Me Forever,Love Me Forever,False
1935,1936,8,SOUND RECORDING,Naughty Marietta,Naughty Marietta,True
1935,1936,8,SOUND RECORDING,"$1,000 a Minute","$1,000 a Minute",False
1935,1936,8,SOUND RECORDING,Thanks a Million,Thanks a Million,False
1935,1936,8,WRITING (Original Story),Broadway Melody of 1936,Broadway Melody of 1936,False
1935,1936,8,WRITING (Original Story),G-Men,G-Men,False
1935,1936,8,WRITING (Original Story),The Gay Deception,The Gay Deception,False
1935,1936,8,WRITING (Original Story),The Scoundrel,The Scoundrel,True
1935,1936,8,WRITING (Screenplay),Captain Blood,Captain Blood,False
1935,1936,8,WRITING (Screenplay),The Informer,The Informer,True
1935,1936,8,WRITING (Screenplay),The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,False
1935,1936,8,WRITING (Screenplay),Mutiny on the Bounty,Mutiny on the Bounty,False
1935,1936,8,SPECIAL AWARD, David Wark Griffith,,True
1936,1937,9,ACTOR,Gary Cooper,Mr. Deeds Goes to Town,False
1936,1937,9,ACTOR,Walter Huston,Dodsworth,False
1936,1937,9,ACTOR,Paul Muni,The Story of Louis Pasteur,True
1936,1937,9,ACTOR,William Powell,My Man Godfrey,False
1936,1937,9,ACTOR,Spencer Tracy,San Francisco,False
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,False
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,True
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,False
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,False
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,False
1936,1937,9,ACTRESS,Irene Dunne,Theodora Goes Wild,False
1936,1937,9,ACTRESS,Gladys George,Valiant Is the Word for Carrie,False
1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,False
1936,1937,9,ACTRESS,Luise Rainer,The Great Ziegfeld,True
1936,1937,9,ACTRESS,Norma Shearer,Romeo and Juliet,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,False
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,True
1936,1937,9,ART DIRECTION,Anthony Adverse,Anthony Adverse,False
1936,1937,9,ART DIRECTION,Dodsworth,Dodsworth,True
1936,1937,9,ART DIRECTION,The Great Ziegfeld,The Great Ziegfeld,False
1936,1937,9,ART DIRECTION,Lloyds of London,Lloyds of London,False
1936,1937,9,ART DIRECTION,The Magnificent Brute,The Magnificent Brute,False
1936,1937,9,ART DIRECTION,Romeo and Juliet,Romeo and Juliet,False
1936,1937,9,ART DIRECTION,Winterset,Winterset,False
1936,1937,9,ASSISTANT DIRECTOR,Anthony Adverse,Anthony Adverse,False
1936,1937,9,ASSISTANT DIRECTOR,The Charge of the Light Brigade,The Charge of the Light Brigade,True
1936,1937,9,ASSISTANT DIRECTOR,The Garden of Allah,The Garden of Allah,False
1936,1937,9,ASSISTANT DIRECTOR,The Last of the Mohicans,The Last of the Mohicans,False
1936,1937,9,ASSISTANT DIRECTOR,San Francisco,San Francisco,False
1936,1937,9,CINEMATOGRAPHY,Anthony Adverse,Anthony Adverse,True
1936,1937,9,CINEMATOGRAPHY,The General Died at Dawn,The General Died at Dawn,False
1936,1937,9,CINEMATOGRAPHY,The Gorgeous Hussy,The Gorgeous Hussy,False
1936,1937,9,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1937,False
1936,1937,9,DANCE DIRECTION,Bobby Connolly,Cain and Mabel,False
1936,1937,9,DANCE DIRECTION,Seymour Felix,The Great Ziegfeld,True
1936,1937,9,DANCE DIRECTION,Dave Gould,Born to Dance,False
1936,1937,9,DANCE DIRECTION,Jack Haskell,One in a Million,False
1936,1937,9,DANCE DIRECTION,Russell Lewis,Dancing Pirate,False
1936,1937,9,DANCE DIRECTION,Hermes Pan,Swing Time,False
1936,1937,9,DIRECTING,Dodsworth,Dodsworth,False
1936,1937,9,DIRECTING,The Great Ziegfeld,The Great Ziegfeld,False
1936,1937,9,DIRECTING,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,True
1936,1937,9,DIRECTING,My Man Godfrey,My Man Godfrey,False
1936,1937,9,DIRECTING,San Francisco,San Francisco,False
1936,1937,9,FILM EDITING,Anthony Adverse,Anthony Adverse,True
1936,1937,9,FILM EDITING,Come and Get It,Come and Get It,False
1936,1937,9,FILM EDITING,The Great Ziegfeld,The Great Ziegfeld,False
1936,1937,9,FILM EDITING,Lloyds of London,Lloyds of London,False
1936,1937,9,FILM EDITING,A Tale of Two Cities,A Tale of Two Cities,False
1936,1937,9,FILM EDITING,Theodora Goes Wild,Theodora Goes Wild,False
1936,1937,9,MUSIC (Scoring),Anthony Adverse,Anthony Adverse,True
1936,1937,9,MUSIC (Scoring),The Charge of the Light Brigade,The Charge of the Light Brigade,False
1936,1937,9,MUSIC (Scoring),The Garden of Allah,The Garden of Allah,False
1936,1937,9,MUSIC (Scoring),The General Died at Dawn,The General Died at Dawn,False
1936,1937,9,MUSIC (Scoring),Winterset,Winterset,False
1936,1937,9,MUSIC (Song),Suzy,Suzy,False
1936,1937,9,MUSIC (Song),Born to Dance,Born to Dance,False
1936,1937,9,MUSIC (Song),Trail of the Lonesome Pine,Trail of the Lonesome Pine,False
1936,1937,9,MUSIC (Song),Pennies from Heaven,Pennies from Heaven,False
1936,1937,9,MUSIC (Song),Swing Time,Swing Time,True
1936,1937,9,MUSIC (Song),"Sing, Baby, Sing","Sing, Baby, Sing",False
1936,1937,9,OUTSTANDING PRODUCTION,Anthony Adverse,Anthony Adverse,False
1936,1937,9,OUTSTANDING PRODUCTION,Dodsworth,Dodsworth,False
1936,1937,9,OUTSTANDING PRODUCTION,The Great Ziegfeld,The Great Ziegfeld,True
1936,1937,9,OUTSTANDING PRODUCTION,Libeled Lady,Libeled Lady,False
1936,1937,9,OUTSTANDING PRODUCTION,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,False
1936,1937,9,OUTSTANDING PRODUCTION,Romeo and Juliet,Romeo and Juliet,False
1936,1937,9,OUTSTANDING PRODUCTION,San Francisco,San Francisco,False
1936,1937,9,OUTSTANDING PRODUCTION,The Story of Louis Pasteur,The Story of Louis Pasteur,False
1936,1937,9,OUTSTANDING PRODUCTION,A Tale of Two Cities,A Tale of Two Cities,False
1936,1937,9,OUTSTANDING PRODUCTION,Three Smart Girls,Three Smart Girls,False
1936,1937,9,SHORT SUBJECT (Cartoon),The Country Cousin,The Country Cousin,True
1936,1937,9,SHORT SUBJECT (Cartoon),Old Mill Pond,Old Mill Pond,False
1936,1937,9,SHORT SUBJECT (Cartoon),Sinbad the Sailor,Sinbad the Sailor,False
1936,1937,9,SHORT SUBJECT (Color),Give Me Liberty,Give Me Liberty,True
1936,1937,9,SHORT SUBJECT (Color),La Fiesta de Santa Barbara,La Fiesta de Santa Barbara,False
1936,1937,9,SHORT SUBJECT (Color),Popular Science J-6-2,Popular Science J-6-2,False
1936,1937,9,SHORT SUBJECT (One-reel),Bored of Education,Bored of Education,True
1936,1937,9,SHORT SUBJECT (One-reel),Moscow Moods,Moscow Moods,False
1936,1937,9,SHORT SUBJECT (One-reel),"Wanted, a Master","Wanted, a Master",False
1936,1937,9,SHORT SUBJECT (Two-reel),Double or Nothing,Double or Nothing,False
1936,1937,9,SHORT SUBJECT (Two-reel),Dummy Ache,Dummy Ache,False
1936,1937,9,SHORT SUBJECT (Two-reel),The Public Pays,The Public Pays,True
1936,1937,9,SOUND RECORDING,Banjo on My Knee,Banjo on My Knee,False
1936,1937,9,SOUND RECORDING,The Charge of the Light Brigade,The Charge of the Light Brigade,False
1936,1937,9,SOUND RECORDING,Dodsworth,Dodsworth,False
1936,1937,9,SOUND RECORDING,General Spanky,General Spanky,False
1936,1937,9,SOUND RECORDING,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,False
1936,1937,9,SOUND RECORDING,San Francisco,San Francisco,True
1936,1937,9,SOUND RECORDING,The Texas Rangers,The Texas Rangers,False
1936,1937,9,SOUND RECORDING,That Girl from Paris,That Girl from Paris,False
1936,1937,9,SOUND RECORDING,Three Smart Girls,Three Smart Girls,False
1936,1937,9,WRITING (Original Story),Fury,Fury,False
1936,1937,9,WRITING (Original Story),The Great Ziegfeld,The Great Ziegfeld,False
1936,1937,9,WRITING (Original Story),San Francisco,San Francisco,False
1936,1937,9,WRITING (Original Story),The Story of Louis Pasteur,The Story of Louis Pasteur,True
1936,1937,9,WRITING (Original Story),Three Smart Girls,Three Smart Girls,False
1936,1937,9,WRITING (Screenplay),After the Thin Man,After the Thin Man,False
1936,1937,9,WRITING (Screenplay),Dodsworth,Dodsworth,False
1936,1937,9,WRITING (Screenplay),Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,False
1936,1937,9,WRITING (Screenplay),My Man Godfrey,My Man Godfrey,False
1936,1937,9,WRITING (Screenplay),The Story of Louis Pasteur,The Story of Louis Pasteur,True
1936,1937,9,SPECIAL AWARD, The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.,,True
1936,1937,9,SPECIAL AWARD, W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production,,True
1937,1938,10,ACTOR,Charles Boyer,Conquest,False
1937,1938,10,ACTOR,Fredric March,A Star Is Born,False
1937,1938,10,ACTOR,Robert Montgomery,Night Must Fall,False
1937,1938,10,ACTOR,Paul Muni,The Life of Emile Zola,False
1937,1938,10,ACTOR,Spencer Tracy,Captains Courageous,True
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,False
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,False
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,True
1937,1938,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,False
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,False
1937,1938,10,ACTRESS,Irene Dunne,The Awful Truth,False
1937,1938,10,ACTRESS,Greta Garbo,Camille,False
1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,False
1937,1938,10,ACTRESS,Luise Rainer,The Good Earth,True
1937,1938,10,ACTRESS,Barbara Stanwyck,Stella Dallas,False
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,True
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,False
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,False
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,False
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,False
1937,1938,10,ART DIRECTION,Conquest,Conquest,False
1937,1938,10,ART DIRECTION,A Damsel in Distress,A Damsel in Distress,False
1937,1938,10,ART DIRECTION,Dead End,Dead End,False
1937,1938,10,ART DIRECTION,Every Day's a Holiday,Every Day's a Holiday,False
1937,1938,10,ART DIRECTION,The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,ART DIRECTION,Lost Horizon,Lost Horizon,True
1937,1938,10,ART DIRECTION,Manhattan Merry-Go-Round,Manhattan Merry-Go-Round,False
1937,1938,10,ART DIRECTION,The Prisoner of Zenda,The Prisoner of Zenda,False
1937,1938,10,ART DIRECTION,Souls at Sea,Souls at Sea,False
1937,1938,10,ART DIRECTION,Walter Wanger's Vogues of 1938,Walter Wanger's Vogues of 1938,False
1937,1938,10,ART DIRECTION,Wee Willie Winkie,Wee Willie Winkie,False
1937,1938,10,ART DIRECTION,You're a Sweetheart,You're a Sweetheart,False
1937,1938,10,ASSISTANT DIRECTOR,In Old Chicago,In Old Chicago,True
1937,1938,10,ASSISTANT DIRECTOR,The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,ASSISTANT DIRECTOR,Lost Horizon,Lost Horizon,False
1937,1938,10,ASSISTANT DIRECTOR,Souls at Sea,Souls at Sea,False
1937,1938,10,ASSISTANT DIRECTOR,A Star Is Born,A Star Is Born,False
1937,1938,10,CINEMATOGRAPHY,Dead End,Dead End,False
1937,1938,10,CINEMATOGRAPHY,The Good Earth,The Good Earth,True
1937,1938,10,CINEMATOGRAPHY,Wings over Honolulu,Wings over Honolulu,False
1937,1938,10,DANCE DIRECTION,Busby Berkeley,Varsity Show,False
1937,1938,10,DANCE DIRECTION,Bobby Connolly,"Ready, Willing and Able",False
1937,1938,10,DANCE DIRECTION,Dave Gould,A Day at the Races,False
1937,1938,10,DANCE DIRECTION,Sammy Lee,Ali Baba Goes to Town,False
1937,1938,10,DANCE DIRECTION,Harry Losee,Thin Ice,False
1937,1938,10,DANCE DIRECTION,Hermes Pan,A Damsel in Distress,True
1937,1938,10,DANCE DIRECTION,LeRoy Prinz,Waikiki Wedding,False
1937,1938,10,DIRECTING,The Awful Truth,The Awful Truth,True
1937,1938,10,DIRECTING,The Good Earth,The Good Earth,False
1937,1938,10,DIRECTING,The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,DIRECTING,Stage Door,Stage Door,False
1937,1938,10,DIRECTING,A Star Is Born,A Star Is Born,False
1937,1938,10,FILM EDITING,The Awful Truth,The Awful Truth,False
1937,1938,10,FILM EDITING,Captains Courageous,Captains Courageous,False
1937,1938,10,FILM EDITING,The Good Earth,The Good Earth,False
1937,1938,10,FILM EDITING,Lost Horizon,Lost Horizon,True
1937,1938,10,FILM EDITING,One Hundred Men and a Girl,One Hundred Men and a Girl,False
1937,1938,10,MUSIC (Scoring),The Hurricane,The Hurricane,False
1937,1938,10,MUSIC (Scoring),In Old Chicago,In Old Chicago,False
1937,1938,10,MUSIC (Scoring),The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,MUSIC (Scoring),Lost Horizon,Lost Horizon,False
1937,1938,10,MUSIC (Scoring),Make a Wish,Make a Wish,False
1937,1938,10,MUSIC (Scoring),Maytime,Maytime,False
1937,1938,10,MUSIC (Scoring),One Hundred Men and a Girl,One Hundred Men and a Girl,True
1937,1938,10,MUSIC (Scoring),Portia on Trial,Portia on Trial,False
1937,1938,10,MUSIC (Scoring),The Prisoner of Zenda,The Prisoner of Zenda,False
1937,1938,10,MUSIC (Scoring),Quality Street,Quality Street,False
1937,1938,10,MUSIC (Scoring),Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,False
1937,1938,10,MUSIC (Scoring),Something to Sing About,Something to Sing About,False
1937,1938,10,MUSIC (Scoring),Souls at Sea,Souls at Sea,False
1937,1938,10,MUSIC (Scoring),Way Out West,Way Out West,False
1937,1938,10,MUSIC (Song),Mr. Dodd Takes the Air,Mr. Dodd Takes the Air,False
1937,1938,10,MUSIC (Song),Waikiki Wedding,Waikiki Wedding,True
1937,1938,10,MUSIC (Song),Walter Wanger's Vogues of 1938,Walter Wanger's Vogues of 1938,False
1937,1938,10,MUSIC (Song),Shall We Dance,Shall We Dance,False
1937,1938,10,MUSIC (Song),Artists and Models,Artists and Models,False
1937,1938,10,OUTSTANDING PRODUCTION,The Awful Truth,The Awful Truth,False
1937,1938,10,OUTSTANDING PRODUCTION,Captains Courageous,Captains Courageous,False
1937,1938,10,OUTSTANDING PRODUCTION,Dead End,Dead End,False
1937,1938,10,OUTSTANDING PRODUCTION,The Good Earth,The Good Earth,False
1937,1938,10,OUTSTANDING PRODUCTION,In Old Chicago,In Old Chicago,False
1937,1938,10,OUTSTANDING PRODUCTION,The Life of Emile Zola,The Life of Emile Zola,True
1937,1938,10,OUTSTANDING PRODUCTION,Lost Horizon,Lost Horizon,False
1937,1938,10,OUTSTANDING PRODUCTION,One Hundred Men and a Girl,One Hundred Men and a Girl,False
1937,1938,10,OUTSTANDING PRODUCTION,Stage Door,Stage Door,False
1937,1938,10,OUTSTANDING PRODUCTION,A Star Is Born,A Star Is Born,False
1937,1938,10,SHORT SUBJECT (Cartoon),Educated Fish,Educated Fish,False
1937,1938,10,SHORT SUBJECT (Cartoon),The Little Match Girl,The Little Match Girl,False
1937,1938,10,SHORT SUBJECT (Cartoon),The Old Mill,The Old Mill,True
1937,1938,10,SHORT SUBJECT (Color),The Man without a Country,The Man without a Country,False
1937,1938,10,SHORT SUBJECT (Color),Penny Wisdom,Penny Wisdom,True
1937,1938,10,SHORT SUBJECT (Color),Popular Science J-7-1,Popular Science J-7-1,False
1937,1938,10,SHORT SUBJECT (One-reel),A Night at the Movies,A Night at the Movies,False
1937,1938,10,SHORT SUBJECT (One-reel),The Private Life of the Gannets,The Private Life of the Gannets,True
1937,1938,10,SHORT SUBJECT (One-reel),Romance of Radium,Romance of Radium,False
1937,1938,10,SHORT SUBJECT (Two-reel),Deep South,Deep South,False
1937,1938,10,SHORT SUBJECT (Two-reel),Should Wives Work?,Should Wives Work?,False
1937,1938,10,SHORT SUBJECT (Two-reel),Torture Money,Torture Money,True
1937,1938,10,SOUND RECORDING,The Girl Said No,The Girl Said No,False
1937,1938,10,SOUND RECORDING,Hitting a New High,Hitting a New High,False
1937,1938,10,SOUND RECORDING,The Hurricane,The Hurricane,True
1937,1938,10,SOUND RECORDING,In Old Chicago,In Old Chicago,False
1937,1938,10,SOUND RECORDING,The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,SOUND RECORDING,Lost Horizon,Lost Horizon,False
1937,1938,10,SOUND RECORDING,Maytime,Maytime,False
1937,1938,10,SOUND RECORDING,One Hundred Men and a Girl,One Hundred Men and a Girl,False
1937,1938,10,SOUND RECORDING,Topper,Topper,False
1937,1938,10,SOUND RECORDING,Wells Fargo,Wells Fargo,False
1937,1938,10,WRITING (Original Story),Black Legion,Black Legion,False
1937,1938,10,WRITING (Original Story),In Old Chicago,In Old Chicago,False
1937,1938,10,WRITING (Original Story),The Life of Emile Zola,The Life of Emile Zola,False
1937,1938,10,WRITING (Original Story),One Hundred Men and a Girl,One Hundred Men and a Girl,False
1937,1938,10,WRITING (Original Story),A Star Is Born,A Star Is Born,True
1937,1938,10,WRITING (Screenplay),The Awful Truth,The Awful Truth,False
1937,1938,10,WRITING (Screenplay),Captains Courageous,Captains Courageous,False
1937,1938,10,WRITING (Screenplay),The Life of Emile Zola,The Life of Emile Zola,True
1937,1938,10,WRITING (Screenplay),Stage Door,Stage Door,False
1937,1938,10,WRITING (Screenplay),A Star Is Born,A Star Is Born,False
1937,1938,10,SPECIAL AWARD, Mack Sennett,,True
1937,1938,10,SPECIAL AWARD, Edgar Bergen for his outstanding comedy creation,,True
1937,1938,10,SPECIAL AWARD, The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.,,True
1937,1938,10,SPECIAL AWARD, W. Howard Greene for the color photography of A Star Is Born.  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.),,True
1937,1938,10,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,True
1938,1939,11,ACTOR,Charles Boyer,Algiers,False
1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,False
1938,1939,11,ACTOR,Robert Donat,The Citadel,False
1938,1939,11,ACTOR,Leslie Howard,Pygmalion,False
1938,1939,11,ACTOR,Spencer Tracy,Boys Town,True
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,True
1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,False
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,False
1938,1939,11,ACTRESS,Fay Bainter,White Banners,False
1938,1939,11,ACTRESS,Bette Davis,Jezebel,True
1938,1939,11,ACTRESS,Wendy Hiller,Pygmalion,False
1938,1939,11,ACTRESS,Norma Shearer,Marie Antoinette,False
1938,1939,11,ACTRESS,Margaret Sullavan,Three Comrades,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,True
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,False
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,False
